DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range SO2 O3 NO2 CO
19961104 80 11.1 14.9 7.0 8.5 6.3 7.9 0.013 0.004 0.042 1.7
19961105 71 13.5 15.9 10.7 7.5 11.2 5.2 0.01 0.007 0.036 1.6
19961106 36 7.8 12.6 3.0 1.8 0 9.6 0.007 0.014 0.022 0.9
19961107 70 7.1 10.2 3.9 7.0 0 6.3 0.013 0.005 0.036 1.3
19961108 91 8.9 12.9 4.2 7.0 2.8 8.7 0.018 0.005 0.035 1.5
19961109 62 10.0 13.5 8.1 6.3 7.9 5.4 0.008 0.008 0.033 1.4
19961110 94 10.6 16.2 6.2 3.5 0 10.0 0.013 0.008 0.038 2.3
19961111 101 12.6 18.8 8.1 3.3 0 10.7 0.015 0.006 0.047 2.2
19961112 80 7.9 11.2 5.6 4.5 0 5.6 0.009 0.007 0.028 1.1
19961113 46 6.1 11.3 2.1 0.5 0 9.2 0.012 0.007 0.033 0.9
19961114 43 3.5 7.3 0.7 1.8 0 6.6 0.009 0.016 0.026 0.8
19961115 43 2.1 6.2 -1.1 0.0 0 7.3 0.008 0.015 0.025 0.8
19961116 56 1.8 6.1 -2.4 4.3 0 8.5 0.012 0.008 0.033 1.2
19961117 53 3.1 4.7 0.9 9.5 4.2 3.8 0.009 0.006 0.029 1.1
19961118 50 4.7 8.8 0.7 1.0 0 8.1 0.008 0.011 0.028 1.0
19961119 77 5.2 10.4 0.7 1.8 0 9.7 0.016 0.006 0.046 1.8
19961120 94 7.4 11.0 3.9 8.5 5.8 7.1 0.016 0.007 0.042 1.7
19961121 54 5.6 9.7 0.6 2.0 0 9.1 0.008 0.014 0.021 0.8
19961122 59 2.5 7.3 -0.9 0.0 0 8.2 0.013 0.008 0.036 1.3
19961123 80 2.5 5.5 0.6 8.5 3.5 4.9 0.016 0.005 0.042 1.5
19961124 90 5.0 8.4 2.3 1.8 0 6.1 0.011 0.006 0.04 2.2
19961125 114 6.1 12.8 0.5 2.0 0 12.3 0.019 0.006 0.047 1.8
19961126 99 7.9 10.9 4.8 9.8 3.4 6.1 0.017 0.005 0.041 1.5
19961127 42 2.9 8.2 -3.4 3.5 0.5 11.6 0.006 0.013 0.022 0.7
19961128 51 -0.8 4.5 -5.8 2.8 1.4 10.3 0.011 0.008 0.034 0.9
19961129 43 -0.1 2.4 -3.6 5.8 0.7 6.0 0.007 0.011 0.027 0.8
19961130 39 -4.1 0.8 -8.0 7.5 4.2 8.8 0.008 0.012 0.022 0.7
19961201 38 -7.7 -4.2 -10.5 0.0 0 6.3 0.008 0.014 0.019 0.8
19961202 73 -4.1 1.5 -9.0 0.0 0 10.5 0.014 0.006 0.044 1.6
19961203 104 -0.4 5.4 -5.3 5.3 0 10.7 0.02 0.005 0.053 1.8
19961204 77 2.9 4.2 1.4 10.0 9.8 2.8 0.015 0.005 0.043 1.6
19961205 43 -1.2 3.7 -7.0 5.3 0.1 10.7 0.007 0.013 0.022 0.9
19961206 53 -5.5 -2.1 -9.0 2.8 0.0 6.9 0.012 0.008 0.032 1.2
19961207 46 -3.6 -0.5 -6.9 0.5 0 6.4 0.01 0.01 0.027 1.1
19961208 83 2.1 8.3 -3.6 5.8 0.0 11.9 0.022 0.008 0.038 1.7
19961209 163 4.1 8.1 1.7 4.5 0 6.4 0.025 0.006 0.054 2.8
19961210 160 4.4 8.1 1.1 3.3 0 7.0 0.021 0.007 0.05 2.2
19961211 122 3.9 8.4 0.6 0.0 0 7.8 0.018 0.009 0.042 1.8
19961212 114 2.6 8.1 -2.3 2.0 0 10.4 0.025 0.004 0.054 2.1
19961213 107 5.2 10.3 0.9 2.0 0 9.4 0.023 0.005 0.05 1.7
19961214 155 7.1 11.5 4.1 4.3 0 7.4 0.028 0.005 0.056 2.4
19961215 154 6.9 12.7 3.5 0.0 0 9.2 0.021 0.007 0.046 2.3
19961216 160 8.0 12.6 5.0 7.8 0 7.6 0.026 0.005 0.057 2.4
19961217 125 5.0 8.0 -3.6 7.5 1.0 11.6 0.02 0.007 0.038 1.6
19961218 34 -5.1 -2.5 -7.5 0.0 0 5.0 0.008 0.013 0.021 0.8
19961219 59 -2.8 1.0 -5.5 5.0 0.0 6.5 0.016 0.006 0.036 1.2
19961220 60 -0.9 4.4 -6.1 3.3 0 10.5 0.018 0.007 0.038 1.4
19961221 98 3.8 8.3 0.0 5.0 0 8.3 0.025 0.006 0.046 1.6
19961222 104 4.1 6.8 -1.3 7.3 0.1 8.1 0.017 0.015 0.028 1.2
19961223 49 -2.6 2.2 -6.3 0.0 0 8.5 0.014 0.01 0.03 1.0
19961224 67 3.7 8.7 -1.3 9.3 0.0 10.0 0.021 0.005 0.041 1.3
19961225 68 4.0 7.8 -0.2 0.8 0 8.0 0.011 0.009 0.031 1.0
19961226 93 1.6 7.8 -2.8 0.0 0 10.6 0.021 0.005 0.048 1.8
19961227 115 3.1 8.7 -1.5 4.8 0 10.2 0.024 0.005 0.053 2.2
19961228 85 1.7 6.5 -1.5 0.0 0 8.0 0.019 0.005 0.045 1.5
19961229 106 2.0 7.6 -2.3 1.3 0 9.9 0.024 0.005 0.054 2.2
19961230 105 2.8 7.3 -1.7 2.8 0 9.0 0.019 0.005 0.05 2.1
19961231 117 3.8 7.0 0.3 9.8 0 6.7 0.021 0.005 0.046 1.7
19970101 66 -1.2 8.0 -9.9 9.0 12.0 17.9 0.008 0.013 0.02 0.8
19970102 26 -8.4 -5.1 -11.0 2.8 0.3 5.9 0.006 0.019 0.014 0.5
19970103 31 -6.8 -2.9 -9.9 0.4 0 7.0 0.01 0.011 0.032 1.1
19970104 57 -4.6 1.0 -10.0 2.8 0 11.0 0.016 0.005 0.044 1.6
19970105 40 -2.2 1.6 -6.4 8.0 0.2 8.0 0.011 0.009 0.031 0.9
19970106 57 -7.0 -5.0 -8.2 5.4 0.7 3.2 0.011 0.012 0.028 1.2
19970107 120 -5.9 -3.3 -8.7 6.0 0.4 5.4 0.019 0.006 0.045 1.8
19970108 111 -3.8 0.7 -7.6 0.0 0 8.3 0.018 0.006 0.045 2.0
19970109 104 -2.1 1.6 -6.6 2.9 0 8.2 0.02 0.009 0.048 2.0
19970110 139 -1.3 3.3 -5.1 0.4 0 8.4 0.025 0.005 0.055 2.2
19970111 151 -0.9 4.2 -5.0 0.0 0 9.2 0.029 0.005 0.06 2.5
19970112 133 0.0 4.2 -2.6 3.9 0 6.8 0.026 0.005 0.056 2.3
19970113 114 1.5 5.8 -3.5 4.4 1.9 9.3 0.022 0.007 0.049 1.9
19970114 49 -4.8 3.0 -7.3 0.6 0 10.3 0.009 0.014 0.027 0.9
19970115 62 -4.8 -0.7 -9.4 3.6 0 8.7 0.015 0.007 0.048 1.0
19970116 71 -1.3 2.8 -4.8 2.1 0 7.6 0.018 0.007 0.041 1.6
19970117 100 0.8 3.7 -2.8 6.9 0.0 6.5 0.021 0.008 0.047 1.8
19970118 43 -3.5 -0.2 -5.8 0.0 0 5.6 0.009 0.017 0.027 0.9
19970119 65 -3.1 2.2 -8.9 1.9 0 11.1 0.02 0.007 0.044 1.5
19970120 83 0.3 5.1 -3.9 4.0 0 9.0 0.023 0.009 0.048 1.6
19970121 37 -9.7 -3.9 -12.3 0.0 0 8.4 0.007 0.021 0.022 0.8
19970122 62 -8.4 -3.2 -13.7 1.5 0 10.5 0.018 0.008 0.05 1.4
19970123 100 -4.9 -1.3 -8.0 5.9 0 6.7 0.025 0.007 0.057 2.0
19970124 48 -6.3 -1.3 -9.4 0.0 0 8.1 0.011 0.014 0.03 1.0
19970125 76 -3.0 1.9 -8.5 3.6 0 10.4 0.019 0.008 0.045 1.6
19970126 121 0.9 5.9 -3.0 1.1 0 8.9 0.022 0.01 0.051 2.3
19970127 155 1.6 6.1 -3.1 4.4 0 9.2 0.028 0.01 0.059 2.6
19970128 73 -2.3 2.2 -5.7 5.0 0.0 7.9 0.013 0.014 0.03 1.2
19970129 38 -3.9 -0.2 -6.7 2.1 0.4 6.5 0.01 0.012 0.03 1.1
19970130 72 -3.6 0.6 -8.0 2.9 0 8.6 0.018 0.007 0.048 1.7
19970131 94 -3.1 -0.9 -4.9 6.5 0.9 4.0 0.046 0.005 0.05 2.0
19970201 80 -2.8 2.8 -6.5 0.6 0 9.3 0.016 0.006 0.05 1.7
19970202 77 -3.1 1.6 -5.7 0.6 0 7.3 0.017 0.012 0.04 1.7
19970203 76 -3.5 1.7 -8.1 0.0 0 9.8 0.014 0.011 0.043 1.6
19970204 109 -1.5 4.2 -6.8 4.0 0 11.0 0.022 0.007 0.057 1.9
19970205 123 0.0 4.3 -3.8 6.8 0.0 8.1 0.028 0.008 0.061 2.2
19970206 82 -1.5 0.9 -3.6 3.1 0.0 4.5 0.015 0.018 0.028 1.1
19970207 113 -1.3 3.7 -5.0 3.6 0 8.7 0.022 0.008 0.049 1.7
19970208 91 0.6 6.9 -5.3 2.6 0 12.2 0.019 0.011 0.044 1.9
19970209 112 2.3 8.8 -2.9 0.5 0 11.7 0.021 0.012 0.047 1.9
19970210 118 0.1 4.7 -3.6 4.4 0.0 8.3 0.015 0.014 0.035 1.5
19970211 46 -3.0 1.8 -6.3 1.6 0.0 8.1 0.009 0.022 0.021 0.9
19970212 49 -2.9 1.2 -6.1 0.0 0 7.3 0.011 0.017 0.028 1.0
19970213 57 -1.3 4.0 -6.2 0.0 0 10.2 0.016 0.013 0.038 1.4
19970214 78 1.6 6.7 -4.3 3.0 0 11.0 0.024 0.011 0.048 1.7
19970215 73 4.3 8.2 1.0 6.1 2.5 7.2 0.024 0.018 0.04 1.4
19970216 68 -4.0 2.0 -7.1 0.6 0 9.1 0.006 0.023 0.015 1.1
19970217 43 -2.9 1.7 -6.9 0.0 0 8.6 0.009 0.015 0.03 1.2
19970218 50 -2.2 2.1 -5.0 3.5 0.2 7.1 0.013 0.016 0.033 1.2
19970219 51 0.5 6.0 -5.2 0.0 0 11.2 0.015 0.014 0.038 1.3
19970220 73 3.7 9.0 -0.2 2.9 0 9.2 0.016 0.018 0.037 1.1
19970221 43 -0.1 3.4 -3.0 0.1 0 6.4 0.007 0.021 0.021 0.8
19970222 63 -0.1 6.3 -6.3 2.5 0 12.6 0.015 0.01 0.042 1.3
19970223 110 2.8 9.5 -3.2 0.9 0 12.7 0.029 0.009 0.056 2.0
19970224 100 6.0 12.5 -1.3 3.6 0.0 13.8 0.025 0.01 0.059 2.0
19970225 86 5.6 7.6 4.3 7.3 14.7 3.3 0.013 0.006 0.045 1.6
19970226 104 6.6 12.3 1.9 3.5 0 10.4 0.014 0.008 0.049 1.7
19970227 122 8.7 15.1 3.6 3.4 0 11.5 0.022 0.009 0.05 1.8
19970228 108 6.2 8.7 3.3 7.8 22.2 5.4 0.017 0.009 0.05 1.9
19970301 57 2.9 7.7 -0.2 1.3 0 7.9 0.007 0.019 0.028 1.2
19970302 33 0.6 4.6 -2.1 3.8 0 6.7 0.006 0.022 0.022 1.0
19970303 53 1.0 5.5 -4.3 1.6 0 9.8 0.012 0.017 0.035 1.3
19970304 84 5.1 10.1 0.9 5.5 0 9.2 0.017 0.015 0.043 1.4
19970305 114 7.6 12.2 4.2 4.3 0 8.0 0.019 0.015 0.051 1.5
19970306 102 6.6 8.0 5.4 9.3 18.1 2.6 0.014 0.009 0.049 1.9
19970307 67 6.7 11.4 3.7 2.4 0.1 7.7 0.011 0.016 0.031 1.2
19970308 88 5.9 9.8 1.9 4.8 0 7.9 0.019 0.01 0.043 1.5
19970309 109 8.7 13.6 3.2 4.5 0 10.4 0.015 0.009 0.05 1.7
19970310 112 8.6 11.5 5.8 8.1 0.1 5.7 0.016 0.008 0.051 1.9
19970311 71 8.4 13.8 3.9 1.3 0 9.9 0.011 0.015 0.038 1.4
19970312 118 10.7 18.0 3.8 3.3 0 14.2 0.021 0.01 0.059 2.0
19970313 135 13.0 20.2 6.5 2.0 0 13.7 0.023 0.011 0.063 2.0
19970314 73 7.6 11.8 3.7 9.6 6.2 8.1 0.012 0.018 0.034 1.3
19970315 22 4.3 6.2 3.5 10.0 0.7 2.7 0.004 0.022 0.021 0.9
19970316 19 5.0 9.8 2.0 3.9 0 7.8 0.005 0.027 0.015 0.8
19970317 46 5.7 12.7 -0.1 0.0 0 12.8 0.008 0.019 0.032 1.0
19970318 83 6.3 11.6 1.3 1.1 0 10.3 0.018 0.013 0.046 1.5
19970319 78 9.0 15.7 1.7 1.0 0 14.0 0.013 0.019 0.036 1.5
19970320 73 10.2 16.4 4.9 1.6 0 11.5 0.013 0.019 0.038 1.3
19970321 122 8.4 12.6 6.1 3.1 0 6.5 0.021 0.018 0.049 1.5
19970322 121 8.2 13.6 3.6 1.4 0 10.0 0.017 0.018 0.046 1.5
19970323 49 5.1 8.7 1.8 1.8 0 6.9 0.006 0.022 0.02 1.0
19970324 55 5.0 11.0 0.2 0.0 0 10.8 0.011 0.015 0.034 1.2
19970325 81 6.5 12.9 0.9 4.6 0 12.0 0.016 0.013 0.046 1.3
19970326 82 8.7 14.9 4.8 4.6 0 10.1 0.016 0.016 0.04 1.4
19970327 105 9.5 15.7 4.3 0.0 0 11.4 0.022 0.018 0.044 1.4
19970328 123 11.2 17.2 5.2 0.0 0 12.0 0.023 0.022 0.044 1.6
19970329 101 8.0 14.1 2.6 5.5 0.1 11.5 0.015 0.021 0.036 1.4
19970330 87 2.4 6.9 -0.1 0.0 0 7.0 0.005 0.026 0.013 1.0
19970331 57 4.3 9.1 -1.4 0.0 0 10.5 0.013 0.015 0.036 1.3
19970401 85 10.3 17.6 2.7 6.6 2.2 14.9 0.016 0.012 0.051 1.4
19970402 45 9.9 12.6 8.2 8.9 22.8 4.4 0.006 0.015 0.035 1.0
19970403 31 13.0 17.6 8.4 6.6 0 9.2 0.007 0.02 0.031 0.8
19970404 56 11.2 13.1 9.7 9.4 0.8 3.4 0.007 0.012 0.033 0.8
19970405 113 11.6 14.4 10.0 10.0 3.3 4.4 0.012 0.007 0.045 1.2
19970406 71 9.2 10.8 7.8 8.8 20.8 3.0 0.009 0.008 0.044 1.0
19970407 101 11.6 18.4 6.4 4.9 0 12.0 0.015 0.015 0.055 1.1
19970408 95 11.8 16.9 8.5 7.6 0 8.4 0.018 0.019 0.054 1.1
19970409 62 10.0 14.3 6.8 0.6 0 7.5 0.007 0.021 0.025 0.6
19970410 62 10.2 15.5 5.6 1.1 0 9.9 0.013 0.021 0.037 0.7
19970411 75 11.6 17.4 6.6 0.5 0 10.8 0.012 0.023 0.034 0.7
19970412 62 12.3 18.6 7.0 0.0 0 11.6 0.014 0.02 0.036 0.7
19970413 85 14.0 21.3 6.8 0.3 0 14.5 0.018 0.029 0.038 1.0
19970414 129 14.5 20.8 9.6 1.9 0 11.2 0.017 0.023 0.043 1.3
19970415 93 14.3 20.6 8.8 1.4 0 11.8 0.011 0.024 0.039 1.1
19970416 82 12.4 16.9 9.1 5.8 1.3 7.8 0.012 0.023 0.037 1.1
19970417 81 9.9 13.1 7.9 7.6 0.0 5.2 0.008 0.019 0.037 0.7
19970418 89 12.0 17.9 6.3 0.0 0 11.6 0.015 0.017 0.047 1.1
19970419 110 13.7 19.8 7.2 0.0 0 12.6 0.018 0.02 0.053 1.2
19970420 96 15.7 22.3 9.0 1.8 0 13.3 0.016 0.024 0.049 1.4
19970421 87 15.9 21.9 10.7 3.4 0 11.2 0.012 0.025 0.037 1.2
19970422 99 14.0 20.0 8.1 1.8 0 11.9 0.009 0.026 0.029 0.9
19970423 84 14.9 20.7 9.6 0.0 0 11.1 0.008 0.023 0.034 0.8
19970424 108 14.1 19.6 10.0 0.0 0 9.6 0.016 0.016 0.047 1.1
19970425 91 14.0 19.8 8.9 1.4 0.2 10.9 0.014 0.022 0.04 1.0
19970426 97 14.6 20.1 9.2 0.0 0 10.9 0.018 0.021 0.045 1.0
19970427 71 15.5 21.7 8.2 4.6 0 13.5 0.014 0.026 0.043 1.2
19970428 87 15.6 20.3 10.6 5.1 0 9.7 0.012 0.027 0.042 1.2
19970429 101 15.2 18.2 12.7 9.9 4.7 5.5 0.009 0.029 0.034 1.0
19970430 96 15.6 21.2 11.7 3.4 0 9.5 0.009 0.021 0.035 1.0
19970501 57 15.7 21.5 10.2 0.0 0 11.3 0.012 0.019 0.038 0.9
19970502 67 17.3 23.5 9.9 8.1 0.1 13.6 0.014 0.013 0.047 1.1
19970503 95 21.0 26.4 17.3 8.4 0 9.1 0.016 0.022 0.047 1.3
19970504 57 16.4 19.5 14.0 7.9 1.9 5.5 0.005 0.025 0.025 0.8
19970505 74 19.5 27.9 12.7 5.1 0 15.2 0.008 0.025 0.031 0.8
19970506 52 18.0 18.9 15.7 9.6 3.8 3.2 0.006 0.007 0.028 0.9
19970507 48 19.1 21.5 15.0 10.0 90.4 6.5 0.006 0.009 0.028 1.0
19970508 29 12.9 16.3 11.3 7.0 2.8 5.0 0.005 0.013 0.025 0.7
19970509 60 14.6 20.4 8.8 0.4 0 11.6 0.013 0.021 0.036 1.0
19970510 63 16.1 21.5 10.8 5.4 0 10.7 0.016 0.026 0.045 0.8
19970511 51 19.2 25.3 12.1 6.4 0 13.2 0.01 0.026 0.039 0.9
19970512 41 18.3 21.0 16.0 9.4 39.8 5.0 0.007 0.02 0.035 0.7
19970513 26 16.4 17.3 15.6 10.0 73.5 1.7 0.005 0.014 0.031 0.9
19970514 47 15.8 16.8 15.0 9.9 3.0 1.8 0.007 0.019 0.03 1.1
19970515 101 18.9 24.0 16.0 9.5 1.5 8.0 0.011 0.017 0.041 1.3
19970516 91 17.9 22.4 14.0 4.5 0 8.4 0.008 0.03 0.028 1.0
19970517 68 16.8 22.0 12.7 1.8 0 9.3 0.011 0.035 0.029 0.8
19970518 78 17.8 24.0 12.6 2.3 0 11.4 0.01 0.042 0.028 0.8
19970519 39 16.0 20.4 12.0 7.4 9.2 8.4 0.006 0.028 0.024 0.6
19970520 26 14.1 19.3 10.0 5.6 0 9.3 0.006 0.018 0.025 0.7
19970521 40 15.8 20.3 11.4 6.6 0.0 8.9 0.008 0.016 0.031 0.8
19970522 59 17.2 22.8 11.8 2.3 0 11.0 0.01 0.018 0.031 0.8
19970523 54 14.8 19.0 9.8 8.3 15.4 9.2 0.01 0.017 0.031 0.8
19970524 21 13.7 19.2 9.7 6.9 1.0 9.5 0.005 0.022 0.021 0.6
19970525 40 16.5 22.1 10.8 1.4 0 11.3 0.008 0.021 0.028 0.8
19970526 24 18.4 24.4 12.7 1.4 0 11.7 0.005 0.023 0.02 0.5
19970527 28 18.9 24.9 13.5 5.5 0.2 11.4 0.005 0.025 0.026 0.7
19970528 42 18.1 21.6 15.6 9.8 5.7 6.0 0.007 0.014 0.033 0.8
19970529 53 17.1 18.8 15.8 8.9 6.6 3.0 0.006 0.011 0.033 0.9
19970530 54 15.9 18.4 13.6 9.1 36.4 4.8 0.008 0.016 0.033 0.9
19970531 60 19.4 25.1 13.9 4.9 0 11.2 0.009 0.031 0.031 0.8
19970601 52 18.6 27.2 14.2 5.5 12.2 13.0 0.008 0.03 0.028 0.9
19970602 36 16.6 21.3 12.4 2.6 0 8.9 0.008 0.026 0.025 0.6
19970603 48 18.4 23.8 12.7 1.9 0 11.1 0.01 0.021 0.032 0.6
19970604 42 20.0 25.3 15.3 4.5 0.6 10.0 0.008 0.024 0.028 0.6
19970605 64 17.6 20.7 15.7 5.4 5.8 5.0 0.009 0.012 0.036 0.9
19970606 49 21.0 27.6 13.6 3.4 0 14.0 0.008 0.024 0.027 0.8
19970607 100 23.1 28.8 17.2 0.0 0 11.6 0.011 0.032 0.039 0.9
19970608 106 22.8 26.3 19.6 8.1 0.0 6.7 0.008 0.02 0.034 0.8
19970609 73 22.6 27.3 19.4 6.8 0 7.9 0.007 0.023 0.027 0.5
19970610 64 22.6 28.8 17.2 3.1 0 11.6 0.013 0.03 0.034 0.6
19970611 87 22.6 28.8 17.2 3.8 0 11.6 0.013 0.029 0.034 0.7
19970612 86 22.8 27.5 18.5 4.8 0 9.0 0.009 0.034 0.033 0.7
19970613 91 24.6 30.6 18.4 0.9 0 12.2 0.011 0.023 0.043 1.0
19970614 82 25.8 32.1 19.7 1.9 0 12.4 0.013 0.024 0.043 1.1
19970615 80 27.1 35.0 19.9 2.0 0 15.1 0.01 0.043 0.033 1.0
19970616 112 26.7 32.1 21.7 1.6 0 10.4 0.016 0.039 0.046 0.9
19970617 94 26.5 33.6 20.2 0.0 0 13.4 0.014 0.023 0.051 1.0
19970618 94 28.2 34.5 21.5 3.8 0 13.0 0.013 0.027 0.049 1.3
19970619 102 26.7 30.9 24.0 7.1 0 6.9 0.011 0.026 0.046 1.1
19970620 102 23.8 26.3 20.7 7.3 1.1 5.6 0.009 0.022 0.041 0.9
19970621 72 24.1 28.8 21.0 6.0 0 7.8 0.007 0.021 0.027 0.6
19970622 67 23.6 26.3 21.3 7.6 0.0 5.0 0.008 0.012 0.032 0.8
19970623 95 25.1 31.0 19.6 3.0 0 11.4 0.009 0.026 0.046 1.0
19970624 99 25.6 31.6 20.4 5.0 0 11.2 0.012 0.027 0.044 0.9
19970625 82 21.7 24.0 20.4 10.0 58.9 3.6 0.006 0.009 0.037 0.9
19970626 38 22.6 26.0 20.5 10.0 23.8 5.5 0.004 0.009 0.026 0.9
19970627 64 22.0 23.6 21.0 9.6 6.7 2.6 0.005 0.012 0.03 0.8
19970628 53 26.2 32.4 21.0 3.9 0 11.4 0.005 0.018 0.025 0.8
19970629 52 26.3 32.0 19.9 4.6 0 12.1 0.008 0.029 0.027 0.9
19970630 64 25.7 31.1 22.5 9.4 0.9 8.6 0.008 0.025 0.028 0.8
19970701 32 22.0 23.4 20.1 10.0 127.7 3.3 0.004 0.009 0.022 0.8
19970702 39 24.8 28.9 22.1 9.1 1.8 6.8 0.006 0.013 0.026 0.8
19970703 29 24.8 26.5 23.8 8.5 5.4 2.7 0.004 0.01 0.016 0.6
19970704 29 23.5 25.2 22.1 9.9 29.8 3.1 0.003 0.008 0.013 0.6
19970705 31 21.1 23.9 19.3 8.9 14.2 4.6 0.006 0.011 0.034 0.8
19970706 67 19.7 23.4 18.3 6.8 2.4 5.1 0.005 0.007 0.035 1.3
19970707 70 22.5 27.2 18.1 5.4 0 9.1 0.006 0.017 0.035 1.1
19970708 60 23.9 29.3 20.1 6.4 0.0 9.2 0.009 0.018 0.038 1.0
19970709 56 24.5 29.5 20.4 4.8 0 9.1 0.005 0.02 0.029 0.8
19970710 73 26.5 31.9 20.8 2.3 0 11.1 0.006 0.022 0.033 1.0
19970711 61 26.7 32.3 23.2 5.6 0 9.1 0.005 0.024 0.029 0.8
19970712 34 23.0 25.2 21.1 7.5 2.3 4.1 0.005 0.014 0.027 0.8
19970713 51 25.2 30.6 19.6 1.9 0 11.0 0.006 0.031 0.027 0.9
19970714 80 25.6 30.0 22.3 7.0 0 7.7 0.008 0.027 0.031 0.8
19970715 70 23.1 24.4 21.9 9.6 54.7 2.5 0.006 0.007 0.029 1.0
19970716 43 25.3 28.7 23.0 7.3 48.5 5.7 0.004 0.011 0.024 0.9
19970717 45 26.2 30.6 22.2 3.5 0 8.4 0.004 0.02 0.023 0.8
19970718 61 26.1 30.5 22.3 3.9 0 8.2 0.006 0.021 0.028 0.9
19970719 83 27.2 32.0 22.1 2.4 0 9.9 0.006 0.035 0.031 1.1
19970720 66 27.8 31.5 24.2 7.0 0 7.3 0.006 0.017 0.024 0.9
19970721 34 27.9 31.3 25.7 5.0 0 5.6 0.005 0.009 0.016 0.7
19970722 47 28.6 33.7 24.4 1.3 0 9.3 0.012 0.024 0.026 1.5
19970723 48 29.5 34.4 24.3 2.5 0 10.1 0.009 0.018 0.025 1.2
19970724 68 29.7 33.0 26.3 3.0 1.3 6.7 0.006 0.036 0.032 0.9
19970725 94 29.3 32.8 26.1 5.8 0.3 6.7 0.008 0.03 0.035 1.1
19970726 50 30.4 36.1 25.5 3.9 0 10.6 0.005 0.024 0.027 1.0
19970727 42 29.5 33.9 25.1 8.0 0 8.8 0.005 0.021 0.023 1.0
19970728 79 29.3 34.1 25.7 6.3 0 8.4 0.006 0.029 0.03 1.2
19970729 111 29.4 33.6 26.7 5.1 0 6.9 0.007 0.041 0.031 1.2
19970730 112 28.0 32.1 24.6 6.5 11.2 7.5 0.007 0.019 0.044 1.6
19970731 116 28.5 32.0 26.2 5.5 0 5.8 0.009 0.019 0.038 1.6
19970801 90 28.7 33.7 25.7 2.9 0 8.0 0.007 0.021 0.025 1.5
19970802 57 28.2 31.8 25.9 5.9 0.0 5.9 0.005 0.022 0.018 0.8
19970803 31 25.0 28.4 22.4 9.1 38.8 6.0 0.003 0.014 0.015 0.8
19970804 38 21.8 23.8 21.0 9.5 53.4 2.8 0.004 0.015 0.026 0.9
19970805 48 25.1 31.0 19.6 4.5 0 11.4 0.004 0.02 0.024 1.0
19970806 61 27.4 32.6 23.6 5.1 0 9.0 0.006 0.028 0.026 1.0
19970807 78 27.6 32.6 23.1 7.0 0.0 9.5 0.009 0.028 0.031 1.1
19970808 40 29.1 34.1 25.8 8.3 5.5 8.3 0.007 0.013 0.018 0.8
19970809 32 28.4 33.0 25.4 6.5 0 7.6 0.004 0.016 0.016 0.7
19970810 48 26.9 31.7 22.2 6.5 0 9.5 0.005 0.025 0.022 0.9
19970811 35 27.4 31.3 24.6 4.9 0.0 6.7 0.004 0.021 0.019 0.8
19970812 24 27.6 32.4 24.1 2.6 0 8.3 0.004 0.024 0.016 0.5
19970813 29 27.7 33.2 21.8 1.0 0 11.4 0.005 0.022 0.02 0.6
19970814 30 27.9 32.3 23.7 3.4 0 8.6 0.005 0.02 0.021 0.6
19970815 28 27.4 32.7 21.9 0.8 0 10.8 0.004 0.023 0.015 0.5
19970816 29 26.9 32.1 21.6 2.3 0 10.5 0.004 0.023 0.016 0.6
19970817 30 27.3 32.4 22.2 1.5 0 10.2 0.004 0.025 0.016 0.6
19970818 28 28.4 33.8 24.5 6.6 0.0 9.3 0.004 0.016 0.018 0.7
19970819 32 26.2 29.1 24.4 9.5 6.6 4.7 0.004 0.008 0.017 0.7
19970820 36 28.5 33.1 24.8 5.1 4.9 8.3 0.004 0.014 0.018 0.8
19970821 31 25.1 29.6 22.3 7.6 6.0 7.3 0.004 0.012 0.015 0.6
19970822 31 24.7 29.4 20.5 0.4 0 8.9 0.004 0.026 0.019 0.6
19970823 52 25.7 30.6 21.5 3.4 0 9.1 0.007 0.021 0.027 0.8
19970824 67 26.9 32.0 21.5 0.4 0 10.5 0.006 0.026 0.021 0.9
19970825 55 27.1 30.8 23.9 4.9 0 6.9 0.005 0.026 0.024 0.9
19970826 60 26.0 29.7 22.5 3.5 0 7.2 0.007 0.024 0.024 0.8
19970827 59 26.5 31.2 23.3 3.9 0 7.9 0.006 0.015 0.023 0.8
19970828 50 25.8 30.0 22.3 3.0 0 7.7 0.006 0.016 0.02 0.8
19970829 45 26.4 31.2 23.7 7.0 0.2 7.5 0.008 0.013 0.022 0.8
19970830 30 27.0 30.7 24.8 7.9 0.3 5.9 0.007 0.009 0.017 0.7
19970831 39 27.6 30.1 25.4 8.4 1.5 4.7 0.004 0.013 0.012 0.7
19970901 42 27.8 31.6 25.7 8.3 1.7 5.9 0.005 0.013 0.023 0.8
19970902 34 23.9 26.7 21.2 8.9 23.9 5.5 0.005 0.014 0.025 0.8
19970903 25 23.0 28.0 19.7 6.0 0 8.3 0.005 0.018 0.023 0.8
19970904 39 23.7 29.6 18.6 5.0 0 11.0 0.006 0.023 0.025 0.9
19970905 61 23.8 30.0 19.4 2.4 0 10.6 0.008 0.023 0.033 1.1
19970906 57 25.6 31.9 20.1 2.0 0 11.8 0.009 0.029 0.032 1.1
19970907 48 25.3 31.6 19.4 0.0 0 12.2 0.008 0.026 0.027 1.0
